CC,Campus Connector,29,,,,,,2,94,CARMACK 5 + STOP 1,,,,,,-83.04245428,40.00278085,,IB,94
CC,Campus Connector,29,,,,,,3,95,CARMACK 5 + STOP 2,,,,,CMCK5(2),-83.0411038,40.00289796,,IB,95
CC,Campus Connector,29,,,,,,4,15,AG RESEARCH CENTER,,,,,,-83.0427334,39.99861259,,IB,15
CC,Campus Connector,29,,,,,,5,18,KINNEAR ROAD LOT,,,,,KINEAR,-83.03839546,39.99755448,,IB,18
CC,Campus Connector,29,,,,,,6,14,BLANKENSHIP HALL,,,,,,-83.0333371,40.00318163,,IB,14
CC,Campus Connector,29,,,,,,7,20,MID WEST CAMPUS (EB),,,,,AGEB,-83.02654072,40.00425107,,IB,20
CC,Campus Connector,29,,,,,,8,21,ST. JOHN EAST BOUND,,,,,,-83.02074406,40.00404785,,IB,21
CC,Campus Connector,29,,,,,,9,57,KNOWLTON HALL,,,,,KNWTN,-83.01614191,40.00397943,,IB,57
CC,Campus Connector,29,,,,,,10,58,FONTANA LAB,,,,,,-83.01319677,40.00383937,,IB,58
CC,Campus Connector,29,,,,,,11,59,STILLMAN HALL,,,,,STLMN,-83.01066042,40.00170599,,IB,59
CC,Campus Connector,29,,,,,,12,44,OHIO UNION (SB),,,,,OUSB,-83.00983103,39.99780974,,IB,44
CC,Campus Connector,29,,,,,,13,410,SIEBERT HALL,,,,,,-83.01207152,39.99550687,,IB,410
CC,Campus Connector,29,,,,,,14,41,MACK HALL,,,,,MACK,-83.01461958,39.99592366,,IB,41
CC,Campus Connector,29,,,,,,15,405,HERRICK TRANSIT HUB,,,,,THUB,-83.01811934,39.99756885,,IB,405
CC,Campus Connector,7,,,,,,1,405,HERRICK TRANSIT HUB,,,,,THUB,-83.01811934,39.99756885,,OB,405
CC,Campus Connector,7,,,,,,2,606,11TH & WORTHINGTON,,,,,,-83.01226696,39.99542728,,OB,606
CC,Campus Connector,7,,,,,,3,43,OHIO UNION (NB),,,,,OUNB,-83.00956432,39.99785828,,OB,43
CC,Campus Connector,7,,,,,,4,62,ARPS HALL,,,,,ARPS,-83.01053106,40.00247752,,OB,62
CC,Campus Connector,7,,,,,,5,55,BLACKBURN HOUSE,,,,,,-83.01246099,40.00400435,,OB,55
CC,Campus Connector,7,,,,,,6,56,MASON HALL,,,,,,-83.01556777,40.00412195,,OB,56
CC,Campus Connector,7,,,,,,7,24,ST. JOHN ARENA (WB),,,,,,-83.0207576,40.0043003,,OB,24
CC,Campus Connector,7,,,,,,8,25,MID WEST CAMPUS (WB),,,,,AGWB,-83.02641657,40.00457916,,OB,25
CLS,Campus Loop South,11,,,,,,1,75,BUCKEYE LOT LOOP,,,,,BLOOP,-83.03064609,40.01593277,,IB,75
CLS,Campus Loop South,11,,,,,,2,20,MID WEST CAMPUS (EB),,,,,AGEB,-83.02654072,40.00425107,,IB,20
CLS,Campus Loop South,11,,,,,,3,22,MID TOWERS SOUTH,,,,,TWRSTH,-83.02241897,39.9992876,,IB,22
CLS,Campus Loop South,11,,,,,,4,405,HERRICK TRANSIT HUB,,,,,THUB,-83.01811934,39.99756885,,IB,405
CLS,Campus Loop South,11,,,,,,5,606,11TH & WORTHINGTON,,,,,,-83.01226696,39.99542728,,IB,606
CLS,Campus Loop South,11,,,,,,6,43,OHIO UNION (NB),,,,,OUNB,-83.00956432,39.99785828,,IB,43
CLS,Campus Loop South,12,,,,,,1,405,HERRICK TRANSIT HUB,,,,,THUB,-83.01811934,39.99756885,,IB,405
CLS,Campus Loop South,12,,,,,,2,606,11TH & WORTHINGTON,,,,,,-83.01226696,39.99542728,,IB,606
CLS,Campus Loop South,12,,,,,,3,43,OHIO UNION (NB),,,,,OUNB,-83.00956432,39.99785828,,IB,43
CLS,Campus Loop South,3,,,,,,1,43,OHIO UNION (NB),,,,,OUNB,-83.00956432,39.99785828,,OB,43
CLS,Campus Loop South,3,,,,,,2,62,ARPS HALL,,,,,ARPS,-83.01053106,40.00247752,,OB,62
CLS,Campus Loop South,3,,,,,,3,55,BLACKBURN HOUSE,,,,,,-83.01246099,40.00400435,,OB,55
CLS,Campus Loop South,3,,,,,,4,56,MASON HALL,,,,,,-83.01556777,40.00412195,,OB,56
CLS,Campus Loop South,3,,,,,,5,24,ST. JOHN ARENA (WB),,,,,,-83.0207576,40.0043003,,OB,24
CLS,Campus Loop South,3,,,,,,6,25,MID WEST CAMPUS (WB),,,,,AGWB,-83.02641657,40.00457916,,OB,25
CLS,Campus Loop South,3,,,,,,7,426,FRED TAYLOR & SCHOTTENSTEIN DR,,,,,,-83.02856312,40.01301304,,OB,426
CLS,Campus Loop South,3,,,,,,8,75,BUCKEYE LOT LOOP,,,,,BLOOP,-83.03064609,40.01593277,,OB,75
CLS,Campus Loop South,7,,,,,,1,43,OHIO UNION (NB),,,,,OUNB,-83.00956432,39.99785828,,OB,43
CLS,Campus Loop South,7,,,,,,2,62,ARPS HALL,,,,,ARPS,-83.01053106,40.00247752,,OB,62
CLS,Campus Loop South,7,,,,,,3,55,BLACKBURN HOUSE,,,,,,-83.01246099,40.00400435,,OB,55
CLS,Campus Loop South,7,,,,,,4,56,MASON HALL,,,,,,-83.01556777,40.00412195,,OB,56
CLS,Campus Loop South,7,,,,,,5,24,ST. JOHN ARENA (WB),,,,,,-83.0207576,40.0043003,,OB,24
CLS,Campus Loop South,7,,,,,,6,25,MID WEST CAMPUS (WB),,,,,AGWB,-83.02641657,40.00457916,,OB,25
ER,East Residential,0,,,,,,1,120,SUMMIT + MAYNARD,,,,,MYNRD,-83.00044721,40.01095072,,IB,120
ER,East Residential,0,,,,,,2,137,SUMMIT & ALDEN,,,,,,-83.00063394,40.00812058,,IB,137
ER,East Residential,0,,,,,,3,138,SUMMIT & IUKA,,,,,,-83.00087598,40.00532476,,IB,138
ER,East Residential,0,,,,,,4,139,SUMMIT & 18TH AVE,,,,,18SUM,-83.00108396,40.00242245,,IB,139
ER,East Residential,0,,,,,,5,140,SUMMIT & 15TH (SOUTH SIDE OF 15TH),,,,,,-83.00127859,39.99952617,,IB,140
ER,East Residential,0,,,,,,6,148,SUMMIT + CHITTENDEN (SOUTH SIDE OF CHITT),,,,,,-83.00151086,39.9952943,,IB,148
ER,East Residential,0,,,,,,7,128,11TH + INDIANOLA (WB),,,,,,-83.00312559,39.9946539,,IB,128
ER,East Residential,0,,,,,,8,129,HIGH + 11TH (WB),,,,,11HIGH,-83.00640833,39.99478334,,IB,129
ER,East Residential,0,,,,,,9,43,OHIO UNION (NB),,,,,OUNB,-83.00956432,39.99785828,,IB,43
ER,East Residential,0,,,,,,10,62,ARPS HALL,,,,,ARPS,-83.01053106,40.00247752,,IB,62
ER,East Residential,1,,,,,,1,62,ARPS HALL,,,,,ARPS,-83.01053106,40.00247752,,OB,62
ER,East Residential,1,,,,,,2,605,HIGH AND 15TH,,,,,HIGH15,-83.00812826,40.00020728,,OB,605
